model,base_id,donor_id,split,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,rho_from,rho_to,delta_frac_inner_def_name,delta_frac_inner_def_value,delta_frac_outer_def_name,delta_frac_outer_def_value,delta_frac_use_site,delta_frac_return_kw,delta_frac_signature,delta_frac_suffix,delta_frac_other,delta_frac_outer_def,delta_frac_inner_def,delta_frac_inner_def_identical,delta_frac_both_defs,binding_shift,binding_shift_identical
deepseek-coder-6.7b,base_0092,base_0292,test,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.000000089301042,0.9999999187186508,0.006398354416835984,0.011386129910007304,0.007301661157419854,0.018505455380554262,0.0035375459404436115,-0.0024083391777683667,0.005539118411972285,-0.06761587305292172,0.017355776431065728,0.025807116537974115,0.01778448432684329,0.011386129910007304,0.043591600864817406,-0.008022632211130823,-0.01442098662796681
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000001142436987,1.0000000466136432,0.003371361133711908,0.052960480855865605,-0.0514496611932318,-0.044907566099877595,-0.009565273999557337,-0.0003369441592946769,0.005088112939912071,0.0003525907576366061,0.04448683213477961,-0.09635722729310942,0.05633184198957752,0.052960480855865605,-0.040025385303531946,0.15268906928268694,0.14931770814897502
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.999999862270663,1.0000000364090347,0.011732507197662355,0.057180379539091136,-0.03457925590246935,-0.0626055350412515,-0.013664189285172703,0.0007946684883362379,-0.0023526306684434686,-0.0011301435375316027,0.044624373348150614,-0.09718479094372084,0.0689128867367535,0.057180379539091136,-0.028271904206967347,0.16609767768047434,0.15436517048281198
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.999999960591895,1.0000000452278321,0.007608968251962686,0.08377494994519477,-0.021645986139382817,-0.08637188130562672,-0.014557932383343217,0.0009200209552322862,0.004801197441122812,-0.005273668047250685,0.030744415918028067,-0.10801786744500952,0.09138391819715745,0.08377494994519477,-0.016633949247852053,0.19940178564216698,0.1917928173902043
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,0.9999999970808812,1.0000000025196565,0.0130043347104097,0.10939977674807054,-0.0003229785791654116,-0.11695917543935236,-0.008634502895574332,-0.0018859732268100317,0.006149215235425991,-0.006779082919444346,0.006028391805215555,-0.11728215401851777,0.12240411145848024,0.10939977674807054,0.005121957439962466,0.239686265476998,0.22668193076658832
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.000000056657444,0.9999999249142398,0.011736724622274082,0.12021353748476252,0.01399010996023195,-0.1299498132134167,-0.01997006614565664,-0.005114346152762342,0.004821327489478416,0.007555924111592449,-0.0032835298997078988,-0.11595970325318475,0.1319502621070366,0.12021353748476252,0.015990558853851866,0.24790996536022133,0.23617324073794727
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,0.99999999761163,1.0000000685346535,0.009810157379886227,0.04767467615198841,0.014465392401950678,-0.05359569774892483,-0.0045708942655828845,-0.008464393166374842,0.008611853336568318,-0.0016213752074916155,-0.012309647958995848,-0.03913030534697415,0.057484833531874634,0.04767467615198841,0.01835452818490052,0.09661513887884879,0.08680498149896256
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,0.9999999837458152,1.0000000735739665,0.012348709748423621,0.032064634200805346,0.010461940992657785,-0.04684533821839245,-0.006645222231449088,-0.007796666777996016,0.007583796569982315,0.015279949263009907,-0.016451713718890315,-0.036383397225734665,0.04441334394922897,0.032064634200805346,0.008029946723494302,0.08079674117496363,0.06844803142654002
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,0.999999989915771,1.0000001133845373,0.009044390904916308,0.013727554422272017,0.00785549213522274,-0.020622273623326103,-0.007228906515088403,-7.091462299841853e-05,0.007935186738569001,-0.006786753279517166,-0.00385365269128371,-0.012766781488103365,0.02277194532718832,0.013727554422272017,0.010005163839084959,0.03553872681529169,0.02649433591037538
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000002574847955,1.0000006248137259,0.0012070169170104172,-0.008723697992792427,0.01049594595621961,0.004189288977383646,-0.013027650200652129,-0.002263464931373728,-0.0038359533214352565,0.014571636429465212,-0.0026127545048950096,0.014685234933603242,-0.00751668107578201,-0.008723697992792427,0.007168553857821225,-0.02220191600938525,-0.02340893292639567
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,1.00000010869071,1.0000002754894695,0.00985283185582587,-0.013058693771310366,0.015782077214673618,0.003997211093009226,-0.018009224245349613,0.00022372359108642145,-0.009599805234199413,0.014430765215189434,-0.003618718920165742,0.01977928830768283,-0.003205861915484498,-0.013058693771310366,0.01657342639219833,-0.022985150223167328,-0.032837982078993196
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,1.0000001826324465,1.0000002309780704,0.0038115372297900605,-0.012841469775753858,0.016683077543768854,0.008196431628023831,-0.021955317495344927,0.0007146264996408108,0.0002462988137118191,0.010459488233188874,-0.005314624331401507,0.024879509171792658,-0.009029932545963806,-0.012841469775753858,0.01584957662582881,-0.033909441717756464,-0.037720978947546516
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.0000001234062084,1.0000001738350581,0.011383514526843804,-0.03109360713564023,0.01915300990769464,0.019865566939211675,-0.0172202251725384,-0.001714394858421408,0.003531431287998134,0.0036784919924072734,-0.007583737058705631,0.03901857684690632,-0.01971009260879643,-0.03109360713564023,0.019308484238109935,-0.05872866945570275,-0.07011218398254655
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000001738177173,1.0000002183464574,0.014466412014652161,-0.048908983737360315,0.021002663697173282,0.027468877710616416,-0.02815360801376443,-0.00470624877286766,0.00863629619298098,0.013545316407927444,-0.003350680970618025,0.0484715414077897,-0.03444257172270815,-0.048908983737360315,0.014028969685081494,-0.08291411313049785,-0.09738052514515001
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,1.000000113353046,1.000000211729898,0.012508116155841239,-0.0630397347144721,0.016829575384449257,0.06065705155847085,-0.006408494123809269,-0.007866716132108513,0.013781397420489436,-0.015545620807379534,-0.010915476364629653,0.07748662694292012,-0.05053161855863088,-0.0630397347144721,0.026955008384289242,-0.128018245501551,-0.14052636165739224
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.0000000931738728,1.000000142556778,0.013298347252345575,-0.05699990629712366,0.012590524389203248,0.0622867150472267,-0.00887020509990602,-0.007558331361695581,0.012649170345589406,-0.011985375812830212,-0.015410889079904525,0.07487723943642996,-0.043701559044778085,-0.05699990629712366,0.03117568039165189,-0.11857879848120804,-0.13187714573355364
deepseek-coder-6.7b,base_0093,base_0311,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.0000000769285453,1.0000001172935513,0.010013079980666867,0.0013099236010851306,0.010513499074005563,0.003617154808493995,-0.00818212247259427,0.0010841972430009374,0.011747769940623126,-0.02769898025355033,-0.0024044815567250133,0.01413065388249956,0.011323003581751999,0.0013099236010851306,0.02545365746425156,-0.0028076503007475606,-0.012820730281414429
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000003258297705,1.0000003125508456,0.0007459984704290355,0.04535752372929733,-0.04178170934795117,-0.054059877037371765,-0.019187679657990016,0.0028318118476082475,0.007521597387694361,0.012142606507605957,0.04642971482175301,-0.09584158638532292,0.04610352219972637,0.04535752372929733,-0.049738064185596564,0.14194510858504927,0.14119911011462025
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,1.000000051450195,0.9999998868790648,0.006996902956826278,0.052314478267945025,-0.030451969993039563,-0.06978921443351471,-0.021449728175246624,0.0042226087487584295,0.0017037972684751865,0.011201312523198698,0.04525164826546718,-0.10024118442655428,0.0593113812247713,0.052314478267945025,-0.04092980320178291,0.15955256565132558,0.1525556626944993
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,1.0000000718628506,0.9999999424181245,0.0047223868011500355,0.0829473123946017,-0.019605583859615305,-0.0956839162517075,-0.023480812256590277,0.003200400643648448,-0.003209502277758222,0.016652522678919646,0.03445706268262538,-0.11528950011132283,0.08766969919575172,0.0829473123946017,-0.02761980091557109,0.20295919930707457,0.1982368125059245
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000001205441365,1.0000000130229518,0.012701498021059441,0.10555132301744444,-0.006403243220974075,-0.12522144285762257,-0.0280681350095828,0.0033319917366270036,0.0022607196886801698,0.017007869752172833,0.018839311351010968,-0.13162468607859662,0.11825282103850387,0.10555132301744444,-0.013371865040092745,0.2498775071171005,0.23717600909604106
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,bound,1.0000001107563645,0.9999999463760803,0.008327161233868861,0.11728465369273545,0.0060536326512667105,-0.13696480426383814,-0.03767993160390277,0.002127611062617163,0.0018816838942466857,0.03587659382796937,0.003093235124752375,-0.13091117161257143,0.1256118149266043,0.11728465369273545,-0.005299356685967149,0.2565229865391757,0.24819582530530687
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,bound,1.0000000236967106,0.9999999818700083,0.0032634693074193866,0.06283030561263821,0.006963801861274946,-0.040053714893755324,-0.009158098046742502,0.001243128007579872,0.004473914723361831,-0.022429533521563072,-0.007133314876915833,-0.03308991303248038,0.0660937749200576,0.06283030561263821,0.03300386188757723,0.09918368795253797,0.09592021864511859
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,bound,1.0000000242118565,1.0000000308975916,0.006104963046936546,0.04786272447289687,0.0050684200452504845,-0.03564221458414603,-0.003623331131219463,-0.0014515914191963516,0.007172619236778734,-0.015039336566124883,-0.010452246415440583,-0.03057379453889554,0.05396768751983342,0.04786272447289687,0.023393892980937872,0.08454148205872897,0.07843651901179241
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,bound,1.0000000370905036,0.9999999637400163,0.0037784740586070216,0.023860498290584013,0.003315645540066638,-0.01635587463019811,-0.004233109405045789,-0.0007216938869561308,0.008174196339364705,-0.017446197082390924,-0.0003720125745185626,-0.01304022909013147,0.027638972349191035,0.023860498290584013,0.014598743259059556,0.04067920143932251,0.03690072738071548
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,0,other,1.0000002447057106,1.0000005820574758,-0.001208732310724974,-0.013628080436239878,0.021080353403166385,-0.0008674058986574765,-0.021454084596590466,0.0035653873888438336,-0.005314322460041161,0.005420395545954915,0.012406826716054087,0.020212947504508916,-0.014836812746964849,-0.013628080436239878,0.00537613475754406,-0.035049760251473765,-0.033841027940748794
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,3,other,0.999999934986471,1.0000000661362807,0.006040605771298963,-0.014513511188691888,0.02160827534603793,0.004736204047865858,-0.023619685866633662,0.005031677831472977,-0.008029262561545663,0.0036779959902414894,0.005067831779763721,0.026344479393903775,-0.008472905417392929,-0.014513511188691888,0.017871573976510846,-0.0348173848112967,-0.04085799058259566
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,7,other,0.9999999461357844,1.0000000829431903,0.0034050142173359128,-0.010710735009036833,0.021657335621406593,-0.0010671461188345582,-0.024050020006287816,0.005408402781845061,-0.007015255432987949,0.005445019481681412,0.006927521272284187,0.02059018950257202,-0.007305720791700915,-0.010710735009036833,0.013284468710871078,-0.027895910294272935,-0.03130092451160885
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,11,other,1.00000005096829,1.0000001414399666,0.015696856164151923,-0.030553468930036083,0.01543903263327892,0.0028364714559308,-0.019625570486595384,0.005973724521080829,0.0018577605245444218,-0.0005777964248092626,0.008953081014130448,0.01827550408920972,-0.014856612765884167,-0.030553468930036083,0.003418891323325568,-0.03313211685509389,-0.048828973019245804
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,15,other,1.0000000225882193,1.0000001146653226,0.01229794398346727,-0.04333469612791869,0.013545616408637981,0.009003890533040876,-0.034102998840699277,0.0031399570145894794,0.005454218263842486,0.03026113900507943,0.003735021837063729,0.022549506941678843,-0.031036752144451424,-0.04333469612791869,-0.008487245202772581,-0.05358625908613027,-0.06588420306959752
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,19,other,0.9999999675656337,1.0000001702518115,0.004837432300751178,-0.03488320845773196,0.006724699176140894,0.045224861203721316,-0.006413553232842185,0.0017605671862007868,0.008377678871772494,-0.020782824595462324,-0.004845449766372245,0.05194956037986221,-0.030045776156980786,-0.03488320845773196,0.021903784222881417,-0.08199533653684299,-0.08683276883759417
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,23,other,1.0000000382262175,1.000000163267122,0.007016154532365043,-0.04029335537441765,0.0042424686348326544,0.046369112564304996,-0.0022131134391998944,-0.0010639172583385217,0.00855045934856119,-0.013846867141613317,-0.008760816825590198,0.050611581199137654,-0.033277200842052615,-0.04029335537441765,0.01733438035708504,-0.08388878204119027,-0.0909049365735553
deepseek-coder-6.7b,base_0094,base_0352,calib,flip_ba_mismatched,mismatched,91,1,no_shift,27,other,1.0000000486515495,1.000000058787805,0.0047307757511129995,0.007196959873514156,0.003208081140177074,0.0051319548186421916,-0.003569567225157593,-0.0007426555392969422,0.009735262080340527,-0.02845905667361104,0.002768255910534159,0.008340035958819266,0.011927735624627157,0.007196959873514156,0.02026777158344642,0.003587699665807891,-0.00114307608530511
deepseek-coder-6.7b,base_0095,base_0081,test,flip_ba_mismatched,mismatched,91,1,no_shift,0,bound,1.0000002488020123,1.0000003529835788,-0.002702796741763336,0.0563288825788876,-0.01844736075928749,-0.03660350462158604,-0.03764114569680926,-0.007944496085476087,0.01704127310837404,-0.017206876464024412,0.04717612886325123,-0.05505086538087356,0.05362608583712426,0.0563288825788876,-0.001424779543749255,0.10867695121799782,0.11137974795976116
deepseek-coder-6.7b,base_0095,base_0081,test,flip_ba_mismatched,mismatched,91,1,no_shift,3,bound,0.9999999045444192,0.9999998901772376,-0.001338265880882229,0.06351833770652815,-0.018491671471934923,-0.041787396442209974,-0.04550711350353794,-0.0060150672515499985,0.0074141863660056075,-0.015294021847597705,0.057500997957997124,-0.06027906791414489,0.06218007182564592,0.06351833770652815,0.001901003911500998,0.1224591397397908,0.12379740562067304
deepseek-coder-6.7b,base_0095,base_0081,test,flip_ba_mismatched,mismatched,91,1,no_shift,7,bound,0.9999998965683463,0.999999951698322,0.005354600031704168,0.09702255239797872,-0.02169084371243246,-0.059176686628674965,-0.05960924773906681,-0.0049137262601320585,0.013766010578116796,-0.014391880738573531,0.043639277201055704,-0.08086753034110744,0.10237715242968287,0.09702255239797872,0.02150962208857543,0.1832446827707903,0.17789008273908616
deepseek-coder-6.7b,base_0095,base_0081,test,flip_ba_mismatched,mismatched,91,1,no_shift,11,bound,1.0000000308751202,0.999999965934606,0.012036472023088857,0.10830357426049286,-0.017276935332256743,-0.08244174030257079,-0.06343854788727665,0.0019678079412732367,0.012724006071237672,-0.008915411734903844,0.03704071002040096,-0.09971867563482753,0.12034004628358173,0.10830357426049286,0.02062137064875419,0.22005872191840925,0.2080222498953204
