model,base_id,split,question,contrast,contrast_kind,n_tokens_from,n_tokens_to,same_length,n_differing_tokens,differing_indices,expected_differing,as_designed,mutation_index,differs_only_at_mutation,use_index,use_token_identical,question_identical,question_names_inner,question_names_outer
deepseek-coder-6.7b,base_0310,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0311,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0311,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0311,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0311,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0312,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0312,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0312,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0312,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0313,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0313,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0313,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0313,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0314,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0314,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0314,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0314,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0315,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0315,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0315,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0315,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0316,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0316,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0316,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0316,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0317,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0317,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0317,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0317,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0318,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0318,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0318,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0318,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0319,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0319,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0319,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0319,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0320,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0320,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0320,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0320,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0321,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0321,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0321,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0321,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0322,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0322,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0322,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0322,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0323,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0323,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0323,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0323,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0324,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0324,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0324,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0324,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0325,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0325,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0325,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0325,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0326,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0326,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0326,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0326,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0327,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0327,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0327,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0327,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0328,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0328,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0328,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0328,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0329,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0329,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0329,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0329,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0330,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0330,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0330,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0330,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0331,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0331,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0331,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0331,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0332,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0332,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0332,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0332,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0333,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0333,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0333,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0333,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0334,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0334,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0334,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0334,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0335,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0335,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0335,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0335,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0336,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0336,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0336,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0336,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0337,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0337,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0337,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0337,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0338,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0338,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0338,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0338,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0339,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0339,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0339,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0339,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0340,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0340,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0340,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0340,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0341,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0341,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0341,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0341,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0342,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0342,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0342,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0342,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0343,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0343,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0343,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0343,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0344,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0344,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0344,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0344,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0345,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0345,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0345,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0345,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0346,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0346,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0346,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0346,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0347,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0347,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0347,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0347,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0348,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0348,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0348,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0348,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0349,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0349,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0349,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0349,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0350,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0350,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0350,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0350,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0351,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0351,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0351,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0351,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0352,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0352,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0352,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0352,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0353,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0353,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0353,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0353,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0354,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0354,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0354,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0354,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0355,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0355,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0355,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0355,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0356,calib,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0356,calib,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0356,calib,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0356,calib,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0357,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0357,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0357,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0357,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0358,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0358,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0358,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0358,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0359,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0359,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0359,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0359,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0360,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0360,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0360,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0360,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0361,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0361,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0361,test,scope/direct,same_outer,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0361,test,scope/direct,same_inner,same_binding,35,35,1,2,"2,11",2,1,9,0,15,1,1,0,1
deepseek-coder-6.7b,base_0362,test,scope/direct,flip_ab,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
deepseek-coder-6.7b,base_0362,test,scope/direct,flip_ba,binding_flip,35,35,1,1,9,1,1,9,1,15,1,1,0,1
