model,condition,obf_level,obf_name,site,features,layer,relative_depth,breakdown,cell,accuracy,ci_lo,ci_hi,n,n_bases,n_pos,n_neg,pos_frac,frac_predicted_unsafe,acc_unsafe,acc_safe,pairs_same_label
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,all,all,0.5833333333333334,0.5416666666666666,0.6319444444444444,144,72,72,72,0.5,0.9027777777777778,0.9861111111111112,0.18055555555555555,0.8055555555555556
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,family,command_exec,0.5416666666666666,0.5,0.6041666666666666,48,24,24,24,0.5,0.9583333333333334,1.0,0.08333333333333333,0.9166666666666666
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,family,dynamic_exec,0.5833333333333334,0.5,0.6875,48,24,24,24,0.5,0.875,0.9583333333333334,0.20833333333333334,0.75
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,family,sql_exec,0.625,0.5416666666666666,0.7083333333333334,48,24,24,24,0.5,0.875,1.0,0.25,0.75
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,structure,assign_chain,0.4722222222222222,0.4166666666666667,0.5,36,18,18,18,0.5,0.9722222222222222,0.9444444444444444,0.0,0.9444444444444444
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,structure,branch_merge,0.5277777777777778,0.5,0.5833333333333334,36,18,18,18,0.5,0.9722222222222222,1.0,0.05555555555555555,0.9444444444444444
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,structure,direct,0.8055555555555556,0.6944444444444444,0.9166666666666666,36,18,18,18,0.5,0.6944444444444444,1.0,0.6111111111111112,0.3888888888888889
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,3,0.0968,structure,helper,0.5277777777777778,0.5,0.5833333333333334,36,18,18,18,0.5,0.9722222222222222,1.0,0.05555555555555555,0.9444444444444444
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,all,all,0.5138888888888888,0.4930555555555556,0.5416666666666666,144,72,72,72,0.5,0.9722222222222222,0.9861111111111112,0.041666666666666664,0.9444444444444444
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,family,command_exec,0.5208333333333334,0.4583333333333333,0.5833333333333334,48,24,24,24,0.5,0.9375,0.9583333333333334,0.08333333333333333,0.875
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,family,dynamic_exec,0.5,0.5,0.5,48,24,24,24,0.5,1.0,1.0,0.0,1.0
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,family,sql_exec,0.5208333333333334,0.5,0.5625,48,24,24,24,0.5,0.9791666666666666,1.0,0.041666666666666664,0.9583333333333334
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,structure,assign_chain,0.4722222222222222,0.4166666666666667,0.5,36,18,18,18,0.5,0.9722222222222222,0.9444444444444444,0.0,0.9444444444444444
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,structure,branch_merge,0.5555555555555556,0.5,0.6388888888888888,36,18,18,18,0.5,0.9444444444444444,1.0,0.1111111111111111,0.8888888888888888
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,structure,direct,0.5277777777777778,0.5,0.5833333333333334,36,18,18,18,0.5,0.9722222222222222,1.0,0.05555555555555555,0.9444444444444444
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,3,0.0968,structure,helper,0.5,0.5,0.5,36,18,18,18,0.5,1.0,1.0,0.0,1.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,all,all,0.9861111111111112,0.9652777777777778,1.0,144,72,72,72,0.5,0.5138888888888888,1.0,0.9722222222222222,0.027777777777777776
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,family,command_exec,0.9791666666666666,0.9375,1.0,48,24,24,24,0.5,0.5208333333333334,1.0,0.9583333333333334,0.041666666666666664
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,family,dynamic_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,family,sql_exec,0.9791666666666666,0.9375,1.0,48,24,24,24,0.5,0.5208333333333334,1.0,0.9583333333333334,0.041666666666666664
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,structure,assign_chain,0.9444444444444444,0.8611111111111112,1.0,36,18,18,18,0.5,0.5555555555555556,1.0,0.8888888888888888,0.1111111111111111
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,7,0.2258,structure,helper,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,all,all,0.9861111111111112,0.9652777777777778,1.0,144,72,72,72,0.5,0.5138888888888888,1.0,0.9722222222222222,0.027777777777777776
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,family,command_exec,0.9791666666666666,0.9375,1.0,48,24,24,24,0.5,0.5208333333333334,1.0,0.9583333333333334,0.041666666666666664
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,family,dynamic_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,family,sql_exec,0.9791666666666666,0.9375,1.0,48,24,24,24,0.5,0.5208333333333334,1.0,0.9583333333333334,0.041666666666666664
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,structure,assign_chain,0.9444444444444444,0.8611111111111112,1.0,36,18,18,18,0.5,0.5555555555555556,1.0,0.8888888888888888,0.1111111111111111
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,7,0.2258,structure,helper,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,all,all,0.7361111111111112,0.6527777777777778,0.8125,144,72,72,72,0.5,0.5972222222222222,0.8333333333333334,0.6388888888888888,0.3055555555555556
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,family,command_exec,0.7291666666666666,0.5833333333333334,0.8541666666666666,48,24,24,24,0.5,0.6458333333333334,0.875,0.5833333333333334,0.375
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,family,dynamic_exec,0.7708333333333334,0.625,0.8958333333333334,48,24,24,24,0.5,0.5625,0.8333333333333334,0.7083333333333334,0.20833333333333334
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,family,sql_exec,0.7083333333333334,0.5625,0.8541666666666666,48,24,24,24,0.5,0.5833333333333334,0.7916666666666666,0.625,0.3333333333333333
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,structure,assign_chain,0.3611111111111111,0.2222222222222222,0.5,36,18,18,18,0.5,0.5277777777777778,0.3888888888888889,0.3333333333333333,0.5
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,structure,direct,0.9722222222222222,0.9166666666666666,1.0,36,18,18,18,0.5,0.5277777777777778,1.0,0.9444444444444444,0.05555555555555555
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,7,0.2258,structure,helper,0.6111111111111112,0.5,0.7222222222222222,36,18,18,18,0.5,0.8333333333333334,0.9444444444444444,0.2777777777777778,0.6666666666666666
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,all,all,0.7916666666666666,0.7152777777777778,0.8541666666666666,144,72,72,72,0.5,0.5833333333333334,0.875,0.7083333333333334,0.3055555555555556
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,family,command_exec,0.7916666666666666,0.6666666666666666,0.8958333333333334,48,24,24,24,0.5,0.625,0.9166666666666666,0.6666666666666666,0.3333333333333333
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,family,dynamic_exec,0.7916666666666666,0.6666666666666666,0.9166666666666666,48,24,24,24,0.5,0.5833333333333334,0.875,0.7083333333333334,0.25
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,family,sql_exec,0.7916666666666666,0.6666666666666666,0.8958333333333334,48,24,24,24,0.5,0.5416666666666666,0.8333333333333334,0.75,0.3333333333333333
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,structure,assign_chain,0.4722222222222222,0.3333333333333333,0.6111111111111112,36,18,18,18,0.5,0.5277777777777778,0.5,0.4444444444444444,0.6111111111111112
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,7,0.2258,structure,helper,0.6944444444444444,0.5833333333333334,0.8055555555555556,36,18,18,18,0.5,0.8055555555555556,1.0,0.3888888888888889,0.6111111111111112
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,all,all,0.8194444444444444,0.7569444444444444,0.8819444444444444,144,72,72,72,0.5,0.5277777777777778,0.8472222222222222,0.7916666666666666,0.2777777777777778
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,family,command_exec,0.8333333333333334,0.7291666666666666,0.9166666666666666,48,24,24,24,0.5,0.625,0.9583333333333334,0.7083333333333334,0.3333333333333333
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,family,dynamic_exec,0.8333333333333334,0.7083333333333334,0.9375,48,24,24,24,0.5,0.375,0.7083333333333334,0.9583333333333334,0.25
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,family,sql_exec,0.7916666666666666,0.6661458333333333,0.9166666666666666,48,24,24,24,0.5,0.5833333333333334,0.875,0.7083333333333334,0.25
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,structure,assign_chain,0.5555555555555556,0.4166666666666667,0.6666666666666666,36,18,18,18,0.5,0.4444444444444444,0.5,0.6111111111111112,0.6666666666666666
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,7,0.2258,structure,helper,0.7222222222222222,0.5833333333333334,0.8611111111111112,36,18,18,18,0.5,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.4444444444444444
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,all,all,0.5763888888888888,0.5414930555555555,0.6111111111111112,144,72,72,72,0.5,0.9236111111111112,1.0,0.1527777777777778,0.8472222222222222
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,family,command_exec,0.5625,0.5,0.6458333333333334,48,24,24,24,0.5,0.9375,1.0,0.125,0.875
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,family,dynamic_exec,0.5416666666666666,0.5,0.6041666666666666,48,24,24,24,0.5,0.9583333333333334,1.0,0.08333333333333333,0.9166666666666666
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,family,sql_exec,0.625,0.5416666666666666,0.7291666666666666,48,24,24,24,0.5,0.875,1.0,0.25,0.75
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,structure,assign_chain,0.5,0.5,0.5,36,18,18,18,0.5,1.0,1.0,0.0,1.0
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,structure,branch_merge,0.6111111111111112,0.5277777777777778,0.7222222222222222,36,18,18,18,0.5,0.8888888888888888,1.0,0.2222222222222222,0.7777777777777778
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,structure,direct,0.6944444444444444,0.5833333333333334,0.8055555555555556,36,18,18,18,0.5,0.8055555555555556,1.0,0.3888888888888889,0.6111111111111112
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,7,0.2258,structure,helper,0.5,0.5,0.5,36,18,18,18,0.5,1.0,1.0,0.0,1.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,all,all,1.0,1.0,1.0,144,72,72,72,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,family,command_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,family,dynamic_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,family,sql_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,structure,assign_chain,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,11,0.3548,structure,helper,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,all,all,1.0,1.0,1.0,144,72,72,72,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,family,command_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,family,dynamic_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,family,sql_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,structure,assign_chain,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf0,0,normalize,sink_arg,hidden,11,0.3548,structure,helper,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,all,all,0.9097222222222222,0.8541666666666666,0.9583333333333334,144,72,72,72,0.5,0.5208333333333334,0.9305555555555556,0.8888888888888888,0.1527777777777778
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,family,command_exec,0.8541666666666666,0.7291666666666666,0.9583333333333334,48,24,24,24,0.5,0.5625,0.9166666666666666,0.7916666666666666,0.20833333333333334
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,family,dynamic_exec,0.9375,0.8541666666666666,1.0,48,24,24,24,0.5,0.5208333333333334,0.9583333333333334,0.9166666666666666,0.125
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,family,sql_exec,0.9375,0.8744791666666667,1.0,48,24,24,24,0.5,0.4791666666666667,0.9166666666666666,0.9583333333333334,0.125
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,structure,assign_chain,0.6388888888888888,0.5,0.7777777777777778,36,18,18,18,0.5,0.5833333333333334,0.7222222222222222,0.5555555555555556,0.6111111111111112
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf1,1,rename,sink_arg,hidden,11,0.3548,structure,helper,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,all,all,0.9166666666666666,0.8680555555555556,0.9583333333333334,144,72,72,72,0.5,0.5694444444444444,0.9861111111111112,0.8472222222222222,0.16666666666666666
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,family,command_exec,0.9166666666666666,0.8333333333333334,0.9791666666666666,48,24,24,24,0.5,0.5833333333333334,1.0,0.8333333333333334,0.16666666666666666
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,family,dynamic_exec,0.8958333333333334,0.8125,0.9791666666666666,48,24,24,24,0.5,0.5625,0.9583333333333334,0.8333333333333334,0.20833333333333334
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,family,sql_exec,0.9375,0.8541666666666666,1.0,48,24,24,24,0.5,0.5625,1.0,0.875,0.125
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,structure,assign_chain,0.6666666666666666,0.5555555555555556,0.7777777777777778,36,18,18,18,0.5,0.7777777777777778,0.9444444444444444,0.3888888888888889,0.6666666666666666
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf2,2,opaque,sink_arg,hidden,11,0.3548,structure,helper,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,all,all,0.8958333333333334,0.8472222222222222,0.9444444444444444,144,72,72,72,0.5,0.5625,0.9583333333333334,0.8333333333333334,0.18055555555555555
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,family,command_exec,0.875,0.7916666666666666,0.9583333333333334,48,24,24,24,0.5,0.625,1.0,0.75,0.25
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,family,dynamic_exec,0.9166666666666666,0.8333333333333334,0.9791666666666666,48,24,24,24,0.5,0.5,0.9166666666666666,0.9166666666666666,0.16666666666666666
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,family,sql_exec,0.8958333333333334,0.7911458333333333,0.9791666666666666,48,24,24,24,0.5,0.5625,0.9583333333333334,0.8333333333333334,0.125
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,structure,assign_chain,0.6388888888888888,0.5277777777777778,0.7777777777777778,36,18,18,18,0.5,0.6944444444444444,0.8333333333333334,0.4444444444444444,0.6111111111111112
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,obf3,3,encode,sink_arg,hidden,11,0.3548,structure,helper,0.9444444444444444,0.8611111111111112,1.0,36,18,18,18,0.5,0.5555555555555556,1.0,0.8888888888888888,0.1111111111111111
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,all,all,0.6041666666666666,0.5555555555555556,0.6527777777777778,144,72,72,72,0.5,0.8819444444444444,0.9861111111111112,0.2222222222222222,0.7638888888888888
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,family,command_exec,0.5833333333333334,0.5208333333333334,0.6666666666666666,48,24,24,24,0.5,0.9166666666666666,1.0,0.16666666666666666,0.8333333333333334
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,family,dynamic_exec,0.5833333333333334,0.5,0.6671874999999995,48,24,24,24,0.5,0.875,0.9583333333333334,0.20833333333333334,0.75
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,family,sql_exec,0.6458333333333334,0.5625,0.75,48,24,24,24,0.5,0.8541666666666666,1.0,0.2916666666666667,0.7083333333333334
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,structure,assign_chain,0.4722222222222222,0.4166666666666667,0.5,36,18,18,18,0.5,0.9722222222222222,0.9444444444444444,0.0,0.9444444444444444
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,structure,branch_merge,0.7222222222222222,0.6111111111111112,0.8333333333333334,36,18,18,18,0.5,0.7777777777777778,1.0,0.4444444444444444,0.5555555555555556
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,structure,direct,0.6944444444444444,0.5833333333333334,0.8055555555555556,36,18,18,18,0.5,0.8055555555555556,1.0,0.3888888888888889,0.6111111111111112
deepseek-coder-6.7b,obf4,4,flatten,sink_arg,hidden,11,0.3548,structure,helper,0.5277777777777778,0.5,0.5833333333333334,36,18,18,18,0.5,0.9722222222222222,1.0,0.05555555555555555,0.9444444444444444
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,all,all,1.0,1.0,1.0,144,72,72,72,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,family,command_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,family,dynamic_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,family,sql_exec,1.0,1.0,1.0,48,24,24,24,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,structure,assign_chain,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,structure,branch_merge,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
deepseek-coder-6.7b,clean_heldout,-1,clean,sink_arg,hidden,15,0.4839,structure,direct,1.0,1.0,1.0,36,18,18,18,0.5,0.5,1.0,1.0,0.0
