task,layer,filler_type,filler_target,stratum,filler_tokens_mean,accuracy,n
defuse_edge,0,scope_shadow,1000,distance_matched,1019.0,0.1288244766505636,621
defuse_edge,0,scope_shadow,1000,positive,1019.0,0.9376068376068376,2340
defuse_edge,0,scope_shadow,1000,same_name_diff_binding,1019.0,0.031207656922904316,115869
defuse_edge,3,comment_prose,0,all_pairs,0.0,0.9964539007092199,1410
defuse_edge,3,comment_prose,0,diff_name,0.0,1.0,722
defuse_edge,3,comment_prose,0,distance_matched,0.0,0.9855072463768116,207
defuse_edge,3,comment_prose,0,positive,0.0,1.0,260
defuse_edge,3,comment_prose,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,3,comment_prose,50,all_pairs,57.0,0.8218978102189781,1370
defuse_edge,3,comment_prose,50,diff_name,57.0,0.8199445983379502,722
defuse_edge,3,comment_prose,50,distance_matched,57.0,0.9760479041916168,167
defuse_edge,3,comment_prose,50,positive,57.0,1.0,260
defuse_edge,3,comment_prose,50,same_name_diff_binding,57.0,0.502262443438914,221
defuse_edge,3,comment_prose,100,all_pairs,115.0,0.8110867979576951,1371
defuse_edge,3,comment_prose,100,diff_name,115.0,0.8088642659279779,722
defuse_edge,3,comment_prose,100,distance_matched,115.0,0.9821428571428571,168
defuse_edge,3,comment_prose,100,positive,115.0,1.0,260
defuse_edge,3,comment_prose,100,same_name_diff_binding,115.0,0.4660633484162896,221
defuse_edge,3,comment_prose,200,all_pairs,202.0,0.8170553935860059,1372
defuse_edge,3,comment_prose,200,diff_name,202.0,0.8157894736842105,722
defuse_edge,3,comment_prose,200,distance_matched,202.0,1.0,169
defuse_edge,3,comment_prose,200,positive,202.0,1.0,260
defuse_edge,3,comment_prose,200,same_name_diff_binding,202.0,0.4660633484162896,221
defuse_edge,3,comment_prose,500,all_pairs,529.0,0.8390386016023307,1373
defuse_edge,3,comment_prose,500,diff_name,529.0,0.8850415512465374,722
defuse_edge,3,comment_prose,500,distance_matched,529.0,1.0,170
defuse_edge,3,comment_prose,500,positive,529.0,1.0,260
defuse_edge,3,comment_prose,500,same_name_diff_binding,529.0,0.3755656108597285,221
defuse_edge,3,comment_prose,1000,all_pairs,1009.0,0.8226277372262774,1370
defuse_edge,3,comment_prose,1000,diff_name,1009.0,0.8836565096952909,722
defuse_edge,3,comment_prose,1000,distance_matched,1009.0,1.0,167
defuse_edge,3,comment_prose,1000,positive,1009.0,1.0,260
defuse_edge,3,comment_prose,1000,same_name_diff_binding,1009.0,0.28054298642533937,221
defuse_edge,3,competing_update,0,all_pairs,0.0,0.9964614295824487,1413
defuse_edge,3,competing_update,0,diff_name,0.0,1.0,722
defuse_edge,3,competing_update,0,distance_matched,0.0,0.9857142857142858,210
defuse_edge,3,competing_update,0,positive,0.0,1.0,260
defuse_edge,3,competing_update,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,3,competing_update,50,all_pairs,55.0,0.8968023255813954,1376
defuse_edge,3,competing_update,50,diff_name,55.0,0.9653739612188366,722
defuse_edge,3,competing_update,50,distance_matched,55.0,1.0,173
defuse_edge,3,competing_update,50,positive,55.0,0.8038461538461539,260
defuse_edge,3,competing_update,50,same_name_diff_binding,55.0,0.7013574660633484,221
defuse_edge,3,competing_update,100,all_pairs,103.0,0.8808139534883721,1376
defuse_edge,3,competing_update,100,diff_name,103.0,0.9778393351800554,722
defuse_edge,3,competing_update,100,distance_matched,103.0,1.0,173
defuse_edge,3,competing_update,100,positive,103.0,0.8038461538461539,260
defuse_edge,3,competing_update,100,same_name_diff_binding,103.0,0.5610859728506787,221
defuse_edge,3,competing_update,200,all_pairs,205.0,0.8816267247639796,1377
defuse_edge,3,competing_update,200,diff_name,205.0,0.9736842105263158,722
defuse_edge,3,competing_update,200,distance_matched,205.0,1.0,174
defuse_edge,3,competing_update,200,positive,205.0,0.7884615384615384,260
defuse_edge,3,competing_update,200,same_name_diff_binding,205.0,0.5972850678733032,221
defuse_edge,3,competing_update,500,all_pairs,505.0,0.8579752367079388,1373
defuse_edge,3,competing_update,500,diff_name,505.0,0.9349030470914127,722
defuse_edge,3,competing_update,500,distance_matched,505.0,1.0,170
defuse_edge,3,competing_update,500,positive,505.0,0.7884615384615384,260
defuse_edge,3,competing_update,500,same_name_diff_binding,505.0,0.579185520361991,221
defuse_edge,3,competing_update,1000,all_pairs,1002.0,0.8660287081339713,1463
defuse_edge,3,competing_update,1000,diff_name,1002.0,0.9584487534626038,722
defuse_edge,3,competing_update,1000,distance_matched,1002.0,0.9730769230769231,260
defuse_edge,3,competing_update,1000,positive,1002.0,0.7461538461538462,260
defuse_edge,3,competing_update,1000,same_name_diff_binding,1002.0,0.579185520361991,221
defuse_edge,3,dead_code,0,all_pairs,0.0,0.997872340425532,1410
defuse_edge,3,dead_code,0,diff_name,0.0,1.0,722
defuse_edge,3,dead_code,0,distance_matched,0.0,0.9951690821256038,207
defuse_edge,3,dead_code,0,positive,0.0,1.0,260
defuse_edge,3,dead_code,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,3,dead_code,50,all_pairs,51.0,0.8193649141072358,1921
defuse_edge,3,dead_code,50,diff_name,51.0,0.9470588235294117,1020
defuse_edge,3,dead_code,50,distance_matched,51.0,0.37058823529411766,340
defuse_edge,3,dead_code,50,positive,51.0,1.0,340
defuse_edge,3,dead_code,50,same_name_diff_binding,51.0,0.6425339366515838,221
defuse_edge,3,dead_code,100,all_pairs,103.0,0.7518311072813443,2321
defuse_edge,3,dead_code,100,diff_name,103.0,0.830952380952381,1260
defuse_edge,3,dead_code,100,distance_matched,103.0,0.39285714285714285,420
defuse_edge,3,dead_code,100,positive,103.0,1.0,420
defuse_edge,3,dead_code,100,same_name_diff_binding,103.0,0.5113122171945701,221
defuse_edge,3,dead_code,200,all_pairs,207.0,0.6344120474206985,3121
defuse_edge,3,dead_code,200,diff_name,207.0,0.6919540229885057,1740
defuse_edge,3,dead_code,200,distance_matched,207.0,0.14655172413793102,580
defuse_edge,3,dead_code,200,positive,207.0,1.0,580
defuse_edge,3,dead_code,200,same_name_diff_binding,207.0,0.502262443438914,221
defuse_edge,3,dead_code,500,all_pairs,529.0,0.5585416275136252,5321
defuse_edge,3,dead_code,500,diff_name,529.0,0.557843137254902,3060
defuse_edge,3,dead_code,500,distance_matched,529.0,0.1411764705882353,1020
defuse_edge,3,dead_code,500,positive,529.0,1.0,1020
defuse_edge,3,dead_code,500,same_name_diff_binding,529.0,0.45701357466063347,221
defuse_edge,3,dead_code,1000,all_pairs,1009.0,0.5813871611313226,8521
defuse_edge,3,dead_code,1000,diff_name,1009.0,0.5761044176706828,4980
defuse_edge,3,dead_code,1000,distance_matched,1009.0,0.19518072289156627,1660
defuse_edge,3,dead_code,1000,positive,1009.0,1.0,1660
defuse_edge,3,dead_code,1000,same_name_diff_binding,1009.0,0.45701357466063347,221
defuse_edge,3,lexical_decoy,0,all_pairs,0.0,0.9985855728429985,1414
defuse_edge,3,lexical_decoy,0,diff_name,0.0,1.0,722
defuse_edge,3,lexical_decoy,0,distance_matched,0.0,1.0,211
defuse_edge,3,lexical_decoy,0,positive,0.0,1.0,260
defuse_edge,3,lexical_decoy,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,3,lexical_decoy,50,all_pairs,71.0,0.9004739336492891,2110
defuse_edge,3,lexical_decoy,50,diff_name,71.0,0.8982456140350877,1140
defuse_edge,3,lexical_decoy,50,distance_matched,71.0,1.0,369
defuse_edge,3,lexical_decoy,50,positive,71.0,0.8947368421052632,380
defuse_edge,3,lexical_decoy,50,same_name_diff_binding,71.0,0.755656108597285,221
defuse_edge,3,lexical_decoy,100,all_pairs,119.0,0.8722891566265061,2490
defuse_edge,3,lexical_decoy,100,diff_name,119.0,0.8420289855072464,1380
defuse_edge,3,lexical_decoy,100,distance_matched,119.0,0.9766899766899767,429
defuse_edge,3,lexical_decoy,100,positive,119.0,0.9130434782608695,460
defuse_edge,3,lexical_decoy,100,same_name_diff_binding,119.0,0.7737556561085973,221
defuse_edge,3,lexical_decoy,200,all_pairs,215.0,0.7995010913626442,3207
defuse_edge,3,lexical_decoy,200,diff_name,215.0,0.7139784946236559,1860
defuse_edge,3,lexical_decoy,200,distance_matched,215.0,0.9762845849802372,506
defuse_edge,3,lexical_decoy,200,positive,215.0,0.9209677419354839,620
defuse_edge,3,lexical_decoy,200,same_name_diff_binding,215.0,0.7737556561085973,221
defuse_edge,3,lexical_decoy,500,all_pairs,519.0,0.7299228888470942,5317
defuse_edge,3,lexical_decoy,500,diff_name,519.0,0.5776729559748428,3180
defuse_edge,3,lexical_decoy,500,distance_matched,519.0,1.0,856
defuse_edge,3,lexical_decoy,500,positive,519.0,0.9622641509433962,1060
defuse_edge,3,lexical_decoy,500,same_name_diff_binding,519.0,0.7601809954751131,221
defuse_edge,3,lexical_decoy,1000,all_pairs,1023.0,0.7118097059526656,8366
defuse_edge,3,lexical_decoy,1000,diff_name,1023.0,0.5674157303370787,5340
defuse_edge,3,lexical_decoy,1000,distance_matched,1023.0,1.0,1025
defuse_edge,3,lexical_decoy,1000,positive,1023.0,0.9764044943820225,1780
defuse_edge,3,lexical_decoy,1000,same_name_diff_binding,1023.0,0.7330316742081447,221
defuse_edge,3,scope_shadow,0,all_pairs,0.0,0.997169143665959,1413
defuse_edge,3,scope_shadow,0,diff_name,0.0,1.0,722
defuse_edge,3,scope_shadow,0,distance_matched,0.0,0.9904761904761905,210
defuse_edge,3,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,3,scope_shadow,0,same_name_diff_binding,0.0,0.9909502262443439,221
defuse_edge,3,scope_shadow,50,all_pairs,53.0,0.6547163243995823,2873
defuse_edge,3,scope_shadow,50,diff_name,53.0,0.93,1100
defuse_edge,3,scope_shadow,50,distance_matched,53.0,0.3815789473684211,380
defuse_edge,3,scope_shadow,50,positive,53.0,0.8947368421052632,380
defuse_edge,3,scope_shadow,50,same_name_diff_binding,53.0,0.368213228035538,1013
defuse_edge,3,scope_shadow,100,all_pairs,107.0,0.5163490471414243,4985
defuse_edge,3,scope_shadow,100,diff_name,107.0,0.9260273972602739,1460
defuse_edge,3,scope_shadow,100,distance_matched,107.0,0.198,500
defuse_edge,3,scope_shadow,100,positive,107.0,0.92,500
defuse_edge,3,scope_shadow,100,same_name_diff_binding,107.0,0.2625742574257426,2525
defuse_edge,3,scope_shadow,200,all_pairs,219.0,0.37074500835605595,11369
defuse_edge,3,scope_shadow,200,diff_name,219.0,0.923394495412844,2180
defuse_edge,3,scope_shadow,200,distance_matched,219.0,0.14594594594594595,740
defuse_edge,3,scope_shadow,200,positive,219.0,0.9459459459459459,740
defuse_edge,3,scope_shadow,200,same_name_diff_binding,219.0,0.18082760409910495,7709
defuse_edge,3,scope_shadow,500,all_pairs,519.0,0.21174656148867313,39552
defuse_edge,3,scope_shadow,500,diff_name,519.0,0.9422110552763819,3980
defuse_edge,3,scope_shadow,500,distance_matched,519.0,0.1526479750778816,963
defuse_edge,3,scope_shadow,500,positive,519.0,0.9701492537313433,1340
defuse_edge,3,scope_shadow,500,same_name_diff_binding,519.0,0.09552436201869609,33269
defuse_edge,3,scope_shadow,1000,all_pairs,1019.0,0.12069787775216596,125810
defuse_edge,3,scope_shadow,1000,diff_name,1019.0,0.9475644699140401,6980
defuse_edge,3,scope_shadow,1000,distance_matched,1019.0,0.12077294685990338,621
defuse_edge,3,scope_shadow,1000,positive,1019.0,0.9829059829059829,2340
defuse_edge,3,scope_shadow,1000,same_name_diff_binding,1019.0,0.053474182050419004,115869
defuse_edge,7,comment_prose,0,all_pairs,0.0,1.0,1410
defuse_edge,7,comment_prose,0,diff_name,0.0,1.0,722
defuse_edge,7,comment_prose,0,distance_matched,0.0,1.0,207
defuse_edge,7,comment_prose,0,positive,0.0,1.0,260
defuse_edge,7,comment_prose,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,7,comment_prose,50,all_pairs,57.0,0.9737226277372263,1370
defuse_edge,7,comment_prose,50,diff_name,57.0,1.0,722
defuse_edge,7,comment_prose,50,distance_matched,57.0,1.0,167
defuse_edge,7,comment_prose,50,positive,57.0,1.0,260
defuse_edge,7,comment_prose,50,same_name_diff_binding,57.0,0.8371040723981901,221
defuse_edge,7,comment_prose,100,all_pairs,115.0,0.9584245076586433,1371
defuse_edge,7,comment_prose,100,diff_name,115.0,1.0,722
defuse_edge,7,comment_prose,100,distance_matched,115.0,1.0,168
defuse_edge,7,comment_prose,100,positive,115.0,1.0,260
defuse_edge,7,comment_prose,100,same_name_diff_binding,115.0,0.7420814479638009,221
defuse_edge,7,comment_prose,200,all_pairs,202.0,0.956268221574344,1372
defuse_edge,7,comment_prose,200,diff_name,202.0,1.0,722
defuse_edge,7,comment_prose,200,distance_matched,202.0,1.0,169
defuse_edge,7,comment_prose,200,positive,202.0,0.9692307692307692,260
defuse_edge,7,comment_prose,200,same_name_diff_binding,202.0,0.7647058823529411,221
defuse_edge,7,comment_prose,500,all_pairs,529.0,0.9519300801165331,1373
defuse_edge,7,comment_prose,500,diff_name,529.0,1.0,722
defuse_edge,7,comment_prose,500,distance_matched,529.0,1.0,170
defuse_edge,7,comment_prose,500,positive,529.0,0.9653846153846154,260
defuse_edge,7,comment_prose,500,same_name_diff_binding,529.0,0.7420814479638009,221
defuse_edge,7,comment_prose,1000,all_pairs,1009.0,0.9313868613138686,1370
defuse_edge,7,comment_prose,1000,diff_name,1009.0,0.9875346260387812,722
defuse_edge,7,comment_prose,1000,distance_matched,1009.0,1.0,167
defuse_edge,7,comment_prose,1000,positive,1009.0,0.9615384615384616,260
defuse_edge,7,comment_prose,1000,same_name_diff_binding,1009.0,0.6606334841628959,221
defuse_edge,7,competing_update,0,all_pairs,0.0,1.0,1413
defuse_edge,7,competing_update,0,diff_name,0.0,1.0,722
defuse_edge,7,competing_update,0,distance_matched,0.0,1.0,210
defuse_edge,7,competing_update,0,positive,0.0,1.0,260
defuse_edge,7,competing_update,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,7,competing_update,50,all_pairs,55.0,0.9200581395348837,1376
defuse_edge,7,competing_update,50,diff_name,55.0,0.997229916897507,722
defuse_edge,7,competing_update,50,distance_matched,55.0,1.0,173
defuse_edge,7,competing_update,50,positive,55.0,0.6846153846153846,260
defuse_edge,7,competing_update,50,same_name_diff_binding,55.0,0.8823529411764706,221
defuse_edge,7,competing_update,100,all_pairs,103.0,0.9120639534883721,1376
defuse_edge,7,competing_update,100,diff_name,103.0,0.9930747922437673,722
defuse_edge,7,competing_update,100,distance_matched,103.0,1.0,173
defuse_edge,7,competing_update,100,positive,103.0,0.8269230769230769,260
defuse_edge,7,competing_update,100,same_name_diff_binding,103.0,0.6787330316742082,221
defuse_edge,7,competing_update,200,all_pairs,205.0,0.906318082788671,1377
defuse_edge,7,competing_update,200,diff_name,205.0,0.9889196675900277,722
defuse_edge,7,competing_update,200,distance_matched,205.0,1.0,174
defuse_edge,7,competing_update,200,positive,205.0,0.8269230769230769,260
defuse_edge,7,competing_update,200,same_name_diff_binding,205.0,0.6561085972850679,221
defuse_edge,7,competing_update,500,all_pairs,505.0,0.8958485069191552,1373
defuse_edge,7,competing_update,500,diff_name,505.0,1.0,722
defuse_edge,7,competing_update,500,distance_matched,505.0,1.0,170
defuse_edge,7,competing_update,500,positive,505.0,0.7115384615384616,260
defuse_edge,7,competing_update,500,same_name_diff_binding,505.0,0.6923076923076923,221
defuse_edge,7,competing_update,1000,all_pairs,1002.0,0.911825017088175,1463
defuse_edge,7,competing_update,1000,diff_name,1002.0,1.0,722
defuse_edge,7,competing_update,1000,distance_matched,1002.0,1.0,260
defuse_edge,7,competing_update,1000,positive,1002.0,0.6346153846153846,260
defuse_edge,7,competing_update,1000,same_name_diff_binding,1002.0,0.8461538461538461,221
defuse_edge,7,dead_code,0,all_pairs,0.0,1.0,1410
defuse_edge,7,dead_code,0,diff_name,0.0,1.0,722
defuse_edge,7,dead_code,0,distance_matched,0.0,1.0,207
defuse_edge,7,dead_code,0,positive,0.0,1.0,260
defuse_edge,7,dead_code,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,7,dead_code,50,all_pairs,51.0,0.9646017699115044,1921
defuse_edge,7,dead_code,50,diff_name,51.0,1.0,1020
defuse_edge,7,dead_code,50,distance_matched,51.0,1.0,340
defuse_edge,7,dead_code,50,positive,51.0,0.8323529411764706,340
defuse_edge,7,dead_code,50,same_name_diff_binding,51.0,0.9502262443438914,221
defuse_edge,7,dead_code,100,all_pairs,103.0,0.9487289961223611,2321
defuse_edge,7,dead_code,100,diff_name,103.0,1.0,1260
defuse_edge,7,dead_code,100,distance_matched,103.0,1.0,420
defuse_edge,7,dead_code,100,positive,103.0,0.7428571428571429,420
defuse_edge,7,dead_code,100,same_name_diff_binding,103.0,0.9502262443438914,221
defuse_edge,7,dead_code,200,all_pairs,207.0,0.9090035245113746,3121
defuse_edge,7,dead_code,200,diff_name,207.0,1.0,1740
defuse_edge,7,dead_code,200,distance_matched,207.0,1.0,580
defuse_edge,7,dead_code,200,positive,207.0,0.5224137931034483,580
defuse_edge,7,dead_code,200,same_name_diff_binding,207.0,0.9683257918552036,221
defuse_edge,7,dead_code,500,all_pairs,529.0,0.9242623566998684,5321
defuse_edge,7,dead_code,500,diff_name,529.0,1.0,3060
defuse_edge,7,dead_code,500,distance_matched,529.0,1.0,1020
defuse_edge,7,dead_code,500,positive,529.0,0.6333333333333333,1020
defuse_edge,7,dead_code,500,same_name_diff_binding,529.0,0.8687782805429864,221
defuse_edge,7,dead_code,1000,all_pairs,1009.0,0.9468372256777373,8521
defuse_edge,7,dead_code,1000,diff_name,1009.0,0.9963855421686747,4980
defuse_edge,7,dead_code,1000,distance_matched,1009.0,1.0,1660
defuse_edge,7,dead_code,1000,positive,1009.0,0.7620481927710844,1660
defuse_edge,7,dead_code,1000,same_name_diff_binding,1009.0,0.8190045248868778,221
defuse_edge,7,lexical_decoy,0,all_pairs,0.0,1.0,1414
defuse_edge,7,lexical_decoy,0,diff_name,0.0,1.0,722
defuse_edge,7,lexical_decoy,0,distance_matched,0.0,1.0,211
defuse_edge,7,lexical_decoy,0,positive,0.0,1.0,260
defuse_edge,7,lexical_decoy,0,same_name_diff_binding,0.0,1.0,221
defuse_edge,7,lexical_decoy,50,all_pairs,71.0,0.9364928909952607,2110
defuse_edge,7,lexical_decoy,50,diff_name,71.0,1.0,1140
defuse_edge,7,lexical_decoy,50,distance_matched,71.0,1.0,369
defuse_edge,7,lexical_decoy,50,positive,71.0,0.7473684210526316,380
defuse_edge,7,lexical_decoy,50,same_name_diff_binding,71.0,0.8280542986425339,221
defuse_edge,7,lexical_decoy,100,all_pairs,119.0,0.9497991967871486,2490
defuse_edge,7,lexical_decoy,100,diff_name,119.0,1.0,1380
defuse_edge,7,lexical_decoy,100,distance_matched,119.0,1.0,429
defuse_edge,7,lexical_decoy,100,positive,119.0,0.7934782608695652,460
defuse_edge,7,lexical_decoy,100,same_name_diff_binding,119.0,0.8642533936651584,221
defuse_edge,7,lexical_decoy,200,all_pairs,215.0,0.9438727782974743,3207
defuse_edge,7,lexical_decoy,200,diff_name,215.0,0.9983870967741936,1860
defuse_edge,7,lexical_decoy,200,distance_matched,215.0,1.0,506
defuse_edge,7,lexical_decoy,200,positive,215.0,0.7580645161290323,620
defuse_edge,7,lexical_decoy,200,same_name_diff_binding,215.0,0.8778280542986425,221
defuse_edge,7,lexical_decoy,500,all_pairs,519.0,0.9635132593567801,5317
defuse_edge,7,lexical_decoy,500,diff_name,519.0,0.9987421383647799,3180
defuse_edge,7,lexical_decoy,500,distance_matched,519.0,1.0,856
defuse_edge,7,lexical_decoy,500,positive,519.0,0.8556603773584905,1060
defuse_edge,7,lexical_decoy,500,same_name_diff_binding,519.0,0.832579185520362,221
defuse_edge,7,lexical_decoy,1000,all_pairs,1023.0,0.9458522591441549,8366
defuse_edge,7,lexical_decoy,1000,diff_name,1023.0,0.99812734082397,5340
defuse_edge,7,lexical_decoy,1000,distance_matched,1023.0,1.0,1025
defuse_edge,7,lexical_decoy,1000,positive,1023.0,0.7730337078651686,1780
defuse_edge,7,lexical_decoy,1000,same_name_diff_binding,1023.0,0.8235294117647058,221
defuse_edge,7,scope_shadow,0,all_pairs,0.0,1.0,1413
defuse_edge,7,scope_shadow,0,diff_name,0.0,1.0,722
defuse_edge,7,scope_shadow,0,distance_matched,0.0,1.0,210
defuse_edge,7,scope_shadow,0,positive,0.0,1.0,260
defuse_edge,7,scope_shadow,0,same_name_diff_binding,0.0,1.0,221
